appeal_id,denial_id,claim_id,location_id,payer_code,appeal_date,appeal_level,appeal_reason,supporting_docs,outcome,outcome_date,recovered_amount,appeal_specialist,turnaround_days,payer_response_notes
APP-00147,DEN-000256,CLM-0001387,LOC-0520,MEDICARE,2026-01-26,First Level,Additional documentation provided,PFT Results,UPHELD,2026-02-12,0,Richard Martin,12,Still under review
APP-00148,DEN-000257,CLM-0001388,LOC-0581,MEDICARE,2026-02-26,Second Level,Timely filing exception,CMN,UPHELD,2026-04-23,0,William Miller,21,Denied - exhausted appeals
APP-00149,DEN-000259,CLM-0001395,LOC-0515,MEDICARE,2026-03-23,First Level,Medical necessity proven,Prescription,OVERTURNED,2026-04-25,159.74,Karen Anderson,31,Documentation sufficient
APP-00150,DEN-000260,CLM-0001411,LOC-0135,MEDICAID,2026-02-23,First Level,Prior auth obtained retroactively,Sleep Study,PENDING,,0,Margaret Gonzalez,,Documentation sufficient
APP-00151,DEN-000262,CLM-0001425,LOC-0669,MEDICARE,2026-01-26,First Level,CMN submitted,Sleep Study,OVERTURNED,2026-03-17,443.13,David Davis,23,Denied - exhausted appeals
APP-00152,DEN-000264,CLM-0001429,LOC-0477,MEDICARE,2026-03-06,First Level,Coding correction,Medical Records,PARTIAL,2026-04-18,243.43,Joseph Garcia,44,Documentation sufficient
APP-00153,DEN-000265,CLM-0001449,LOC-0240,BCBS,2026-02-26,Second Level,Coding correction,PFT Results,UPHELD,2026-03-11,0,William Lopez,33,Denied - exhausted appeals
APP-00154,DEN-000268,CLM-0001453,LOC-0696,AETNA,2026-04-10,First Level,Coding correction,Medical Records,PARTIAL,2026-04-27,1207.64,Nancy Jackson,58,Denied - exhausted appeals
APP-00155,DEN-000269,CLM-0001454,LOC-0421,MEDICAID,2026-02-10,First Level,Coding correction,Prescription,PENDING,,0,Susan Davis,,Claim approved after review
APP-00156,DEN-000271,CLM-0001465,LOC-0021,MEDICARE,2026-04-30,External Review,CMN submitted,Prescription,PENDING,,0,William Miller,,Still under review
APP-00157,DEN-000272,CLM-0001466,LOC-0694,UHC,2026-03-31,First Level,Medical necessity proven,Prior Auth Letter,OVERTURNED,2026-04-18,64.55,Jennifer Johnson,17,Partial payment approved
APP-00158,DEN-000273,CLM-0001467,LOC-0570,BCBS,2026-03-29,Second Level,CMN submitted,PFT Results,UPHELD,2026-05-08,0,Jennifer Johnson,39,Claim approved after review
APP-00159,DEN-000275,CLM-0001473,LOC-0376,MEDICARE,2026-04-14,First Level,CMN submitted,Prior Auth Letter,OVERTURNED,2026-05-06,335.96,Thomas Williams,60,Claim approved after review
APP-00160,DEN-000276,CLM-0001476,LOC-0106,MEDICARE,2026-03-07,Second Level,Coding correction,CMN,UPHELD,2026-03-21,0,Thomas Lopez,29,Denied - exhausted appeals
APP-00161,DEN-000278,CLM-0001486,LOC-0092,MEDICARE,2026-03-15,First Level,Additional documentation provided,Medical Records,OVERTURNED,2026-04-17,56.89,Nancy Jones,31,Partial payment approved
APP-00162,DEN-000284,CLM-0001535,LOC-0497,BCBS,2026-03-09,First Level,Additional documentation provided,PFT Results,PARTIAL,2026-04-12,920.38,James Davis,12,Claim approved after review
APP-00163,DEN-000285,CLM-0001537,LOC-0285,MEDICARE,2026-02-22,First Level,CMN submitted,PFT Results,OVERTURNED,2026-03-19,34.21,Margaret Thomas,16,Claim approved after review
APP-00164,DEN-000286,CLM-0001539,LOC-0564,MEDICARE,2026-03-12,External Review,Prior auth obtained retroactively,Sleep Study,UPHELD,2026-04-21,0,James Rodriguez,46,Documentation sufficient
APP-00165,DEN-000288,CLM-0001546,LOC-0567,MEDICARE,2026-03-30,Second Level,Additional documentation provided,Prior Auth Letter,UPHELD,2026-04-23,0,Michael Miller,58,Partial payment approved
APP-00166,DEN-000291,CLM-0001570,LOC-0420,MEDICARE,2026-03-28,First Level,Timely filing exception,Prescription,PARTIAL,2026-04-07,1808.83,Susan Johnson,22,Documentation sufficient
APP-00167,DEN-000292,CLM-0001571,LOC-0598,MEDICAID,2026-03-13,First Level,CMN submitted,CMN,PENDING,,0,Joseph Lopez,,Documentation sufficient
APP-00168,DEN-000294,CLM-0001600,LOC-0357,MEDICARE,2026-03-08,First Level,Timely filing exception,PFT Results,UPHELD,2026-04-01,0,Joseph Martin,50,Documentation sufficient
APP-00169,DEN-000295,CLM-0001604,LOC-0669,AETNA,2026-03-02,First Level,Timely filing exception,Sleep Study,UPHELD,2026-03-16,0,Elizabeth Hernandez,38,Still under review
APP-00170,DEN-000296,CLM-0001607,LOC-0621,MEDICAID,2026-02-09,First Level,Coding correction,Prescription,OVERTURNED,2026-02-25,88.72,Karen Smith,41,Partial payment approved
APP-00171,DEN-000298,CLM-0001615,LOC-0107,MEDICARE,2026-02-26,First Level,CMN submitted,Sleep Study,PENDING,,0,Thomas Jackson,,Claim approved after review
APP-00172,DEN-000299,CLM-0001621,LOC-0567,UHC,2026-04-10,First Level,Medical necessity proven,Sleep Study,PENDING,,0,Nancy Taylor,,Partial payment approved
APP-00173,DEN-000300,CLM-0001626,LOC-0452,MEDICAID,2026-02-08,First Level,CMN submitted,Prescription,UPHELD,2026-03-08,0,Lisa Gonzalez,52,Still under review
APP-00174,DEN-000301,CLM-0001629,LOC-0120,UHC,2026-04-18,First Level,CMN submitted,PFT Results,OVERTURNED,2026-06-17,75.4,Margaret Jones,46,Claim approved after review
APP-00175,DEN-000302,CLM-0001632,LOC-0289,MEDICARE,2026-03-16,First Level,Prior auth obtained retroactively,PFT Results,UPHELD,2026-04-20,0,James Moore,54,Still under review
APP-00176,DEN-000303,CLM-0001638,LOC-0415,MEDICARE,2026-04-20,Second Level,Timely filing exception,CMN,UPHELD,2026-06-01,0,Karen Gonzalez,38,Still under review
APP-00177,DEN-000308,CLM-0001669,LOC-0562,MEDICARE,2026-01-25,First Level,Additional documentation provided,Sleep Study,UPHELD,2026-03-01,0,James Williams,26,Partial payment approved
APP-00178,DEN-000309,CLM-0001674,LOC-0543,MEDICAID,2026-03-27,Second Level,Timely filing exception,Prior Auth Letter,OVERTURNED,2026-04-25,74.83,Thomas Martin,10,Still under review
APP-00179,DEN-000311,CLM-0001686,LOC-0334,UHC,2026-02-25,Second Level,Timely filing exception,Sleep Study,PENDING,,0,Thomas Lopez,,Claim approved after review
APP-00180,DEN-000312,CLM-0001690,LOC-0183,AETNA,2026-02-08,Second Level,Timely filing exception,PFT Results,OVERTURNED,2026-03-19,127.76,David Jackson,21,Denied - exhausted appeals
APP-00181,DEN-000314,CLM-0001712,LOC-0348,BCBS,2026-02-21,First Level,Coding correction,PFT Results,UPHELD,2026-03-26,0,Jennifer Miller,42,Documentation sufficient
APP-00182,DEN-000315,CLM-0001716,LOC-0198,MEDICARE,2026-04-05,Second Level,Prior auth obtained retroactively,Prior Auth Letter,UPHELD,2026-05-04,0,Richard Martinez,31,Documentation sufficient
APP-00183,DEN-000317,CLM-0001731,LOC-0234,MEDICARE,2026-02-19,First Level,Medical necessity proven,Medical Records,UPHELD,2026-04-12,0,Jennifer Rodriguez,52,Denied - exhausted appeals
APP-00184,DEN-000318,CLM-0001736,LOC-0695,MEDICAID,2026-04-20,First Level,Medical necessity proven,Medical Records,OVERTURNED,2026-05-01,1322.89,Karen Davis,41,Claim approved after review
APP-00185,DEN-000319,CLM-0001741,LOC-0250,MEDICARE,2026-03-17,First Level,CMN submitted,Prior Auth Letter,PENDING,,0,Lisa Davis,,Documentation sufficient
APP-00186,DEN-000326,CLM-0001786,LOC-0144,MEDICARE,2026-01-31,First Level,Additional documentation provided,Sleep Study,OVERTURNED,2026-02-26,441.51,Maria Wilson,55,Documentation sufficient
APP-00187,DEN-000327,CLM-0001789,LOC-0031,AETNA,2026-05-04,First Level,Medical necessity proven,Medical Records,UPHELD,2026-06-28,0,Thomas Jackson,28,Documentation sufficient
APP-00188,DEN-000328,CLM-0001795,LOC-0106,MEDICARE,2026-04-30,First Level,Additional documentation provided,Prior Auth Letter,PARTIAL,2026-05-21,260.24,Richard Jackson,54,Claim approved after review
APP-00189,DEN-000329,CLM-0001801,LOC-0314,MEDICARE,2026-03-10,First Level,Prior auth obtained retroactively,PFT Results,OVERTURNED,2026-03-28,404.01,Richard Lopez,38,Still under review
APP-00190,DEN-000330,CLM-0001805,LOC-0089,MEDICAID,2026-02-06,First Level,Additional documentation provided,Sleep Study,UPHELD,2026-03-01,0,Elizabeth Miller,45,Partial payment approved
APP-00191,DEN-000333,CLM-0001824,LOC-0134,MEDICARE,2026-02-08,First Level,Prior auth obtained retroactively,Prescription,OVERTURNED,2026-03-12,131.08,Robert Davis,34,Still under review
APP-00192,DEN-000334,CLM-0001832,LOC-0162,UHC,2026-04-23,Second Level,Timely filing exception,CMN,OVERTURNED,2026-06-13,307.14,Joseph Davis,20,Claim approved after review
APP-00193,DEN-000335,CLM-0001840,LOC-0305,MEDICARE,2026-03-12,First Level,Prior auth obtained retroactively,Sleep Study,OVERTURNED,2026-03-25,432.25,Linda Jones,57,Documentation sufficient
APP-00194,DEN-000337,CLM-0001850,LOC-0096,MEDICAID,2026-03-27,First Level,Prior auth obtained retroactively,Prescription,UPHELD,2026-05-01,0,Elizabeth Smith,23,Claim approved after review
APP-00195,DEN-000338,CLM-0001855,LOC-0433,UHC,2026-01-29,First Level,Coding correction,Prior Auth Letter,OVERTURNED,2026-03-27,97.93,Elizabeth Wilson,31,Claim approved after review
APP-00196,DEN-000339,CLM-0001859,LOC-0589,MEDICARE,2026-02-05,First Level,Prior auth obtained retroactively,Prescription,OVERTURNED,2026-03-10,207.13,Michael Moore,38,Partial payment approved
APP-00197,DEN-000343,CLM-0001870,LOC-0564,MEDICARE,2026-03-03,Second Level,Medical necessity proven,PFT Results,OVERTURNED,2026-03-31,5151.28,Karen Brown,52,Still under review
APP-00198,DEN-000345,CLM-0001878,LOC-0081,MEDICARE,2026-03-24,First Level,Timely filing exception,PFT Results,OVERTURNED,2026-04-11,1324.97,Karen Garcia,32,Partial payment approved
APP-00199,DEN-000347,CLM-0001889,LOC-0604,MEDICARE,2026-03-15,First Level,Timely filing exception,CMN,UPHELD,2026-04-24,0,Robert Thomas,48,Documentation sufficient
APP-00200,DEN-000348,CLM-0001894,LOC-0555,MEDICARE,2026-01-30,First Level,Medical necessity proven,CMN,OVERTURNED,2026-03-11,419.99,Elizabeth Rodriguez,17,Still under review
APP-00201,DEN-000349,CLM-0001895,LOC-0593,MEDICAID,2026-04-29,First Level,Coding correction,Sleep Study,OVERTURNED,2026-05-30,618.1,Elizabeth Anderson,55,Still under review
APP-00202,DEN-000352,CLM-0001910,LOC-0339,MEDICARE,2026-04-15,First Level,Medical necessity proven,Medical Records,PENDING,,0,Joseph Rodriguez,,Denied - exhausted appeals
APP-00203,DEN-000353,CLM-0001914,LOC-0083,MEDICARE,2026-03-11,First Level,Coding correction,CMN,UPHELD,2026-04-25,0,Thomas Jackson,54,Partial payment approved
APP-00204,DEN-000354,CLM-0001923,LOC-0578,UHC,2026-01-28,First Level,Medical necessity proven,Prescription,PARTIAL,2026-02-17,28.81,Maria Thomas,54,Partial payment approved
APP-00205,DEN-000355,CLM-0001924,LOC-0545,UHC,2026-03-12,External Review,Coding correction,PFT Results,OVERTURNED,2026-04-18,188.2,Lisa Moore,27,Partial payment approved
APP-00206,DEN-000356,CLM-0001928,LOC-0238,AETNA,2026-03-09,External Review,Medical necessity proven,CMN,UPHELD,2026-03-29,0,Linda Anderson,48,Claim approved after review
APP-00207,DEN-000360,CLM-0001963,LOC-0597,UHC,2026-04-16,First Level,CMN submitted,CMN,OVERTURNED,2026-05-14,146.54,Karen Anderson,15,Still under review
APP-00208,DEN-000361,CLM-0001966,LOC-0086,MEDICARE,2026-03-08,Second Level,Prior auth obtained retroactively,Prior Auth Letter,PENDING,,0,Robert Jackson,,Documentation sufficient
APP-00209,DEN-000362,CLM-0001970,LOC-0671,MEDICAID,2026-04-11,First Level,Additional documentation provided,CMN,UPHELD,2026-05-12,0,Susan Martin,39,Denied - exhausted appeals
APP-00210,DEN-000363,CLM-0001974,LOC-0550,MEDICARE,2026-04-23,First Level,Additional documentation provided,Medical Records,UPHELD,2026-06-10,0,Joseph Smith,37,Partial payment approved
APP-00211,DEN-000364,CLM-0001989,LOC-0540,MEDICAID,2026-03-26,Second Level,Medical necessity proven,Sleep Study,OVERTURNED,2026-05-12,539.21,Margaret Brown,52,Partial payment approved
APP-00212,DEN-000365,CLM-0001990,LOC-0258,MEDICARE,2026-02-21,First Level,Medical necessity proven,CMN,OVERTURNED,2026-04-08,1567.76,Joseph Miller,45,Claim approved after review
APP-00213,DEN-000366,CLM-0001995,LOC-0089,MEDICAID,2026-02-06,First Level,CMN submitted,PFT Results,OVERTURNED,2026-03-29,100.94,Susan Martinez,57,Denied - exhausted appeals
APP-00214,DEN-000367,CLM-0001996,LOC-0533,MEDICARE,2026-04-10,First Level,CMN submitted,Medical Records,UPHELD,2026-04-22,0,Susan Brown,51,Documentation sufficient
APP-00215,DEN-000368,CLM-0002000,LOC-0395,UHC,2026-04-26,First Level,Medical necessity proven,Prescription,OVERTURNED,2026-06-03,173.16,Karen Williams,16,Denied - exhausted appeals
APP-00216,DEN-000369,CLM-0002004,LOC-0486,AETNA,2026-04-25,First Level,Additional documentation provided,Prior Auth Letter,UPHELD,2026-05-07,0,Elizabeth Garcia,27,Partial payment approved
APP-00217,DEN-000370,CLM-0002009,LOC-0462,AETNA,2026-04-11,Second Level,Additional documentation provided,PFT Results,PARTIAL,2026-06-07,1002.43,Jennifer Gonzalez,49,Denied - exhausted appeals
APP-00218,DEN-000371,CLM-0002012,LOC-0129,MEDICARE,2026-02-26,First Level,Additional documentation provided,Medical Records,UPHELD,2026-04-27,0,James Taylor,38,Partial payment approved
APP-00219,DEN-000373,CLM-0002015,LOC-0269,BCBS,2026-05-04,First Level,Medical necessity proven,Prior Auth Letter,PARTIAL,2026-06-13,29.09,Elizabeth Moore,50,Documentation sufficient
APP-00220,DEN-000374,CLM-0002016,LOC-0221,MEDICARE,2026-04-22,First Level,Coding correction,Prior Auth Letter,OVERTURNED,2026-05-29,576.04,James Davis,24,Still under review
APP-00221,DEN-000376,CLM-0002021,LOC-0110,UHC,2026-05-13,First Level,Additional documentation provided,Sleep Study,OVERTURNED,2026-05-23,262.84,Jennifer Smith,38,Denied - exhausted appeals
APP-00222,DEN-000379,CLM-0002050,LOC-0054,MEDICARE,2026-03-17,First Level,Timely filing exception,Sleep Study,UPHELD,2026-04-10,0,James Johnson,15,Claim approved after review
APP-00223,DEN-000380,CLM-0002051,LOC-0428,MEDICARE,2026-03-08,First Level,CMN submitted,Prior Auth Letter,UPHELD,2026-04-04,0,Maria Moore,35,Denied - exhausted appeals
APP-00224,DEN-000382,CLM-0002077,LOC-0449,MEDICARE,2026-03-20,First Level,Timely filing exception,Prescription,OVERTURNED,2026-04-16,109.48,Robert Miller,36,Claim approved after review
APP-00225,DEN-000384,CLM-0002091,LOC-0021,MEDICARE,2026-04-28,First Level,Coding correction,CMN,OVERTURNED,2026-06-19,62.48,Maria Taylor,12,Denied - exhausted appeals
APP-00226,DEN-000386,CLM-0002102,LOC-0652,MEDICAID,2026-01-27,First Level,CMN submitted,Prescription,OVERTURNED,2026-02-23,166.94,Margaret Gonzalez,56,Still under review
APP-00227,DEN-000388,CLM-0002132,LOC-0018,MEDICAID,2026-03-06,Second Level,Medical necessity proven,PFT Results,UPHELD,2026-03-28,0,David Hernandez,47,Denied - exhausted appeals
APP-00228,DEN-000389,CLM-0002133,LOC-0123,MEDICARE,2026-02-08,First Level,Prior auth obtained retroactively,Medical Records,UPHELD,2026-03-09,0,James Jackson,38,Denied - exhausted appeals
APP-00229,DEN-000392,CLM-0002144,LOC-0229,MEDICARE,2026-03-04,External Review,Coding correction,Prescription,PENDING,,0,Lisa Jackson,,Claim approved after review
APP-00230,DEN-000393,CLM-0002169,LOC-0438,MEDICARE,2026-04-03,Second Level,Additional documentation provided,Medical Records,UPHELD,2026-04-30,0,Robert Hernandez,31,Partial payment approved
APP-00231,DEN-000394,CLM-0002173,LOC-0358,UHC,2026-02-16,First Level,Medical necessity proven,PFT Results,OVERTURNED,2026-03-29,290.66,Michael Moore,38,Claim approved after review
APP-00232,DEN-000396,CLM-0002177,LOC-0186,MEDICARE,2026-03-18,Second Level,Additional documentation provided,Prior Auth Letter,UPHELD,2026-04-20,0,Michael Garcia,50,Claim approved after review
APP-00233,DEN-000398,CLM-0002183,LOC-0629,MEDICARE,2026-02-03,First Level,Prior auth obtained retroactively,CMN,OVERTURNED,2026-03-04,189.32,Sarah Johnson,55,Still under review
APP-00234,DEN-000399,CLM-0002190,LOC-0401,AETNA,2026-03-29,Second Level,Coding correction,CMN,OVERTURNED,2026-05-12,4507.69,David Thomas,25,Claim approved after review
APP-00235,DEN-000402,CLM-0002201,LOC-0090,MEDICARE,2026-02-15,First Level,Additional documentation provided,Prior Auth Letter,UPHELD,2026-03-30,0,Maria Martinez,11,Partial payment approved
APP-00236,DEN-000404,CLM-0002205,LOC-0652,MEDICAID,2026-03-02,Second Level,Timely filing exception,Prior Auth Letter,UPHELD,2026-04-14,0,James Miller,50,Denied - exhausted appeals
APP-00237,DEN-000408,CLM-0002231,LOC-0636,BCBS,2026-03-12,Second Level,CMN submitted,CMN,PENDING,,0,Thomas Hernandez,,Denied - exhausted appeals
APP-00238,DEN-000409,CLM-0002232,LOC-0466,MEDICARE,2026-01-26,First Level,CMN submitted,Medical Records,PARTIAL,2026-02-14,348.09,Jennifer Martin,11,Denied - exhausted appeals
APP-00239,DEN-000410,CLM-0002234,LOC-0055,MEDICARE,2026-01-25,Second Level,Coding correction,Medical Records,UPHELD,2026-03-10,0,Richard Gonzalez,57,Still under review
APP-00240,DEN-000413,CLM-0002258,LOC-0026,MEDICARE,2026-02-28,First Level,Medical necessity proven,PFT Results,UPHELD,2026-03-19,0,Elizabeth Martin,14,Denied - exhausted appeals
APP-00241,DEN-000415,CLM-0002265,LOC-0232,AETNA,2026-03-20,Second Level,Additional documentation provided,Prior Auth Letter,PARTIAL,2026-05-13,3102.41,Michael Rodriguez,11,Claim approved after review
APP-00242,DEN-000416,CLM-0002271,LOC-0446,MEDICAID,2026-01-20,External Review,CMN submitted,Sleep Study,UPHELD,2026-03-05,0,Jennifer Martinez,50,Documentation sufficient
APP-00243,DEN-000418,CLM-0002277,LOC-0100,MEDICARE,2026-05-01,First Level,Additional documentation provided,Prior Auth Letter,PENDING,,0,Thomas Jones,,Still under review
APP-00244,DEN-000419,CLM-0002282,LOC-0186,MEDICARE,2026-05-11,Second Level,Medical necessity proven,PFT Results,UPHELD,2026-06-05,0,Elizabeth Johnson,15,Still under review
APP-00245,DEN-000420,CLM-0002299,LOC-0004,MEDICARE,2026-01-23,First Level,Additional documentation provided,Prescription,OVERTURNED,2026-02-28,84.89,Linda Gonzalez,34,Denied - exhausted appeals
APP-00246,DEN-000422,CLM-0002303,LOC-0479,MEDICARE,2026-04-29,First Level,Coding correction,CMN,OVERTURNED,2026-06-13,209.41,Lisa Miller,52,Claim approved after review
APP-00247,DEN-000427,CLM-0002340,LOC-0304,AETNA,2026-04-16,Second Level,Timely filing exception,Sleep Study,OVERTURNED,2026-06-02,245.92,Nancy Hernandez,55,Denied - exhausted appeals
APP-00248,DEN-000429,CLM-0002346,LOC-0480,MEDICARE,2026-04-07,First Level,CMN submitted,Sleep Study,PENDING,,0,William Smith,,Claim approved after review
APP-00249,DEN-000431,CLM-0002350,LOC-0175,MEDICARE,2026-04-29,Second Level,Coding correction,Prescription,UPHELD,2026-05-24,0,Richard Brown,32,Denied - exhausted appeals
APP-00250,DEN-000432,CLM-0002354,LOC-0635,MEDICARE,2026-01-23,First Level,Timely filing exception,Sleep Study,PENDING,,0,Lisa Jones,,Still under review
APP-00251,DEN-000434,CLM-0002371,LOC-0431,MEDICARE,2026-04-21,First Level,Coding correction,Medical Records,OVERTURNED,2026-06-16,322.4,Susan Hernandez,18,Documentation sufficient
APP-00252,DEN-000436,CLM-0002381,LOC-0657,BCBS,2026-04-09,First Level,CMN submitted,CMN,PARTIAL,2026-05-08,72.35,Karen Williams,30,Partial payment approved
APP-00253,DEN-000438,CLM-0002404,LOC-0318,MEDICARE,2026-03-18,First Level,Timely filing exception,PFT Results,OVERTURNED,2026-04-25,37.99,Nancy Martinez,35,Claim approved after review
APP-00254,DEN-000440,CLM-0002416,LOC-0202,MEDICARE,2026-02-17,First Level,Medical necessity proven,PFT Results,OVERTURNED,2026-03-22,200.1,Lisa Taylor,13,Partial payment approved
APP-00255,DEN-000443,CLM-0002461,LOC-0298,MEDICARE,2026-02-15,Second Level,CMN submitted,PFT Results,UPHELD,2026-03-26,0,Karen Gonzalez,44,Partial payment approved
APP-00256,DEN-000444,CLM-0002467,LOC-0289,MEDICARE,2026-02-25,First Level,Medical necessity proven,Medical Records,PENDING,,0,Margaret Davis,,Denied - exhausted appeals
